邮件种类,承运人名称,Barcode,CN38时间,接收扫描时间,启运地点,启运时间,中转到达地点,中转到达时间,中转启运时间,到达地点,目的地到达时间,目的地交邮时间,收费路由,航班,重量,费率,金额,币种,账务时期,账单编号,备注,运能编码,箱板类型,集装器号（板号）
EA,天泽物流,CNCANDAUSYDBAEN51735002000050,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,5.000,41.00,205.00,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51735003000013,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,1.300,41.00,53.30,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51735004000049,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,4.900,41.00,200.90,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51735005000050,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,5.000,41.00,205.00,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51735006000049,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,4.900,41.00,200.90,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51735007000049,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,4.900,41.00,200.90,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51735008000049,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,4.900,41.00,200.90,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51735009100005,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,0.500,41.00,20.50,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51737001100057,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,5.700,41.00,233.70,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51741001000048,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,4.800,41.00,196.80,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51741002000048,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,4.800,41.00,196.80,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51741003000048,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,4.800,41.00,196.80,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDAUSYDBAEN51741004100039,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,3.900,41.00,159.90,RMB,202506,,,6102037,D,
EA,天泽物流,CNCANDCAYTOBAUX56559001100095,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,9.500,81.00,769.50,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56564001100092,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,9.200,81.00,745.20,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56565001100014,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,1.400,81.00,113.40,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56566001100031,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,3.100,81.00,251.10,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56576001100160,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,16.000,81.00,1296.00,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56582001100063,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,6.300,81.00,510.30,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56584001100026,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,2.600,81.00,210.60,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56585001100022,20250602,20250602,HKG,20250616,,,,YYZ,20250617,20250617,HKG-(YVR)-YYZ,ZK001AC008-AC126,2.200,81.00,178.20,RMB,202506,,,6102046,D,
EA,天泽物流,CNCANDCAYVRAAEN50946001100011,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,1.100,75.00,82.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50947001100165,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,16.500,75.00,1237.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50953001000008,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,0.800,75.00,60.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50953002100052,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,5.200,75.00,390.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56097001100068,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,6.800,75.00,510.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56098001100202,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,20.200,75.00,1515.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56099001100065,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,6.500,75.00,487.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56100001100013,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,1.300,75.00,97.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56102001100061,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,6.100,75.00,457.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56104001100031,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,3.100,75.00,232.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56106001100046,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,4.600,75.00,345.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56108001100054,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,5.400,75.00,405.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56109001000097,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,9.700,75.00,727.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56109002100152,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,15.200,75.00,1140.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56111001100175,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,17.500,75.00,1312.50,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56114001100018,20250602,20250602,HKG,20250603,,,,YVR,20250607,20250607,HKG-(TPE)-YVR,ZK001CI920-CI032,1.800,75.00,135.00,RMB,202506,,,6102045,D,
EA,天泽物流,CNCANDDEFRAAAEM55562001100033,20250602,20250602,HKG,20250603,,,,FRA,20250606,20250606,HKG-(TPE)-FRA,ZK001CI920-CI061,3.300,58.00,191.40,RMB,202506,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX56399001100014,20250602,20250602,HKG,20250603,,,,FRA,20250606,20250606,HKG-(TPE)-FRA,ZK001CI920-CI061,1.400,58.00,81.20,RMB,202506,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX56401001100101,20250602,20250602,HKG,20250603,,,,FRA,20250606,20250606,HKG-(TPE)-FRA,ZK001CI920-CI061,10.100,58.00,585.80,RMB,202506,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX56406001100004,20250602,20250602,HKG,20250603,,,,FRA,20250606,20250606,HKG-(TPE)-FRA,ZK001CI920-CI061,0.400,58.00,23.20,RMB,202506,,,6102015,D,
EA,天泽物流,CNCANDFRCDGHAEN50738001000019,20250602,20250602,HKG,20250603,,,,CDG,20250608,20250608,HKG-(TPE)-CDG,ZK001CI920-BR087,1.900,50.00,95.00,RMB,202506,,,6102041,D,
EA,天泽物流,CNCANDFRCDGHAEN50738002100063,20250602,20250602,HKG,20250603,,,,CDG,20250608,20250608,HKG-(TPE)-CDG,ZK001CI920-BR087,6.300,50.00,315.00,RMB,202506,,,6102041,D,
EA,天泽物流,CNCANDFRCDGHAEN50739001100026,20250602,20250602,HKG,20250603,,,,CDG,20250608,20250608,HKG-(TPE)-CDG,ZK001CI920-BR087,2.600,50.00,130.00,RMB,202506,,,6102041,D,
EA,天泽物流,CNCANDFRROICAUZ51558001100213,20250602,20250602,HKG,20250603,,,,CDG,20250608,20250608,HKG-(TPE)-CDG,ZK001CI920-BR087,21.300,50.00,1065.00,RMB,202506,,,6102041,D,
EA,天泽物流,CNCANDFRROICAUZ51565001100057,20250602,20250602,HKG,20250603,,,,CDG,20250608,20250608,HKG-(TPE)-CDG,ZK001CI920-BR087,5.700,50.00,285.00,RMB,202506,,,6102041,D,
EA,天泽物流,CNCANDGBCVTAAEN51296001000148,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,14.800,54.00,799.20,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBCVTAAEN51296002100085,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,8.500,54.00,459.00,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBCVTAAEN51298001000030,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,3.000,54.00,162.00,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBCVTAAEN51298002100098,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,9.800,54.00,529.20,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56797001000132,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,13.200,54.00,712.80,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56797002000115,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,11.500,54.00,621.00,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56797003000122,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,12.200,54.00,658.80,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56797004000121,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,12.100,54.00,653.40,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56797005000128,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,12.800,54.00,691.20,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56797006100040,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,4.000,54.00,216.00,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56798001100078,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,7.800,54.00,421.20,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56799001100011,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,1.100,54.00,59.40,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56800001000100,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,10.000,54.00,540.00,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56801001000117,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,11.700,54.00,631.80,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56801002100013,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,1.300,54.00,70.20,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56803001000200,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,20.000,54.00,1080.00,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56803002100011,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,1.100,54.00,59.40,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDGBLALAAUX56815001100023,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,2.300,54.00,124.20,RMB,202506,,,6102044,D,
EA,天泽物流,CNCANDITMILRAUX56097001100076,20250602,20250602,HKG,20250603,,,,MXP,20250608,20250608,HKG-(DXB)-MXP,ZK001EK381-EK091,7.600,58.00,440.80,RMB,202506,,,5904109,D,
EA,天泽物流,CNCANDITMILRAUX56100001100014,20250602,20250602,HKG,20250603,,,,MXP,20250608,20250608,HKG-(DXB)-MXP,ZK001EK381-EK091,1.400,58.00,81.20,RMB,202506,,,5904109,D,
EA,天泽物流,CNCANDITMXPAAEN50420001100012,20250602,20250602,HKG,20250603,,,,MXP,20250608,20250608,HKG-(DXB)-MXP,ZK001EK381-EK091,1.200,58.00,69.60,RMB,202506,,,5904109,D,
EA,天泽物流,CNCANDKRSELBAEZ50566001000064,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,6.400,18.00,115.20,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAEZ50566002100015,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,1.500,18.00,27.00,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50401001100115,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,11.500,18.00,207.00,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50402001100099,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,9.900,18.00,178.20,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50406001100036,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,3.600,18.00,64.80,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50407001100040,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,4.000,18.00,72.00,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50412001100058,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,5.800,18.00,104.40,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50413001100012,20250602,20250602,HKG,20250603,,,,ICN,20250605,20250605,HKG-(TPE)-ICN,ZK001CI920-7C2602,1.200,18.00,21.60,RMB,202506,,,6102018,D,
EA,天泽物流,CNCANDNZAKLAAEN51711001000036,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,3.600,48.00,172.80,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN51711002000030,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,3.000,48.00,144.00,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN51711003000047,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,4.700,48.00,225.60,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN51711004100058,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,5.800,48.00,278.40,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX56293001100121,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,12.100,48.00,580.80,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX56296001100115,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,11.500,48.00,552.00,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX56297001100085,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,8.500,48.00,408.00,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX56301001100004,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,0.400,48.00,19.20,RMB,202506,,,6102005,D,
EA,天泽物流,CNCANDRUMOWSAUX56422001000206,20250602,20250602,HKG,20250603,,,,SVO,20250606,20250606,HKG-(HKT)-SVO,ZK001HX741-SU275,20.600,63.00,1297.80,RMB,202506,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX56422002100174,20250602,20250602,HKG,20250603,,,,SVO,20250606,20250606,HKG-(HKT)-SVO,ZK001HX741-SU275,17.400,63.00,1096.20,RMB,202506,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX56427001100095,20250602,20250602,HKG,20250603,,,,SVO,20250606,20250606,HKG-(HKT)-SVO,ZK001HX741-SU275,9.500,63.00,598.50,RMB,202506,,,6102035,D,
EA,天泽物流,CNCANDRUMOWTAEN50667001100047,20250602,20250602,HKG,20250603,,,,SVO,20250606,20250606,HKG-(HKT)-SVO,ZK001HX741-SU275,4.700,63.00,296.10,RMB,202506,,,6102035,D,
EA,天泽物流,CNCANDRUOVBBAEN50332001100005,20250602,20250602,HKG,20250603,,,,SVO,20250606,20250606,HKG-(HKT)-SVO,ZK001HX741-SU275,0.500,63.00,31.50,RMB,202506,,,6102035,D,
EA,天泽物流,CNCANDRUOVBBAEN50335001100024,20250602,20250602,HKG,20250603,,,,SVO,20250606,20250606,HKG-(HKT)-SVO,ZK001HX741-SU275,2.400,63.00,151.20,RMB,202506,,,6102035,D,
LA,天泽物流,CNDGGAAUSYDAAUA50173001000037,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,3.700,41.00,151.70,RMB,202506,,,6102037,D,
LA,天泽物流,CNDGGAAUSYDAAUA50173002100003,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,0.300,41.00,12.30,RMB,202506,,,6102037,D,
LA,天泽物流,CNDGGADEFRAAAUA50250001100039,20250602,20250602,HKG,20250603,,,,FRA,20250606,20250606,HKG-(TPE)-FRA,ZK001CI920-CI061,3.900,58.00,226.20,RMB,202506,,,6102015,D,
LA,天泽物流,CNDGGADEFRAAAUA50251001100079,20250602,20250602,HKG,20250603,,,,FRA,20250606,20250606,HKG-(TPE)-FRA,ZK001CI920-CI061,7.900,58.00,458.20,RMB,202506,,,6102015,D,
LA,天泽物流,CNDGGAGBLALAAUA50303001100124,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,12.400,54.00,669.60,RMB,202506,,,6102044,D,
LA,天泽物流,CNDGGAGBLALAAUA50306001000121,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,12.100,54.00,653.40,RMB,202506,,,6102044,D,
LA,天泽物流,CNDGGAGBLALAAUA50306002100018,20250602,20250602,HKG,20250603,,,,LHR,20250608,20250608,HKG-(KUL)-LHR,ZK001AK139-MH004,1.800,54.00,97.20,RMB,202506,,,6102044,D,
LA,天泽物流,CNDGGANZAKLAAUA50143001100021,20250602,20250602,HKG,20250603,,,,AKL,20250608,20250608,HKG-(TPE)-AKL,ZK001CI920-NZ078,2.100,48.00,100.80,RMB,202506,,,6102005,D,
EA,天泽物流,CNDGGDAUMELAAUX55409001000230,20250602,20250602,HKG,20250603,,,,MEL,20250606,20250606,HKG-(TPE)-MEL,ZK001CI920-CI057,23.000,41.00,943.00,RMB,202506,,,6102024,D,
EA,天泽物流,CNDGGDAUMELAAUX55409002100034,20250602,20250602,HKG,20250603,,,,MEL,20250606,20250606,HKG-(TPE)-MEL,ZK001CI920-CI057,3.400,41.00,139.40,RMB,202506,,,6102024,D,
EA,天泽物流,CNDGGDAUSYDAAUX55510001000202,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,20.200,41.00,828.20,RMB,202506,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55510002000189,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,18.900,41.00,774.90,RMB,202506,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55510003000206,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,20.600,41.00,844.60,RMB,202506,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55510004100270,20250602,20250602,HKG,20250603,,,,SYD,20250609,20250609,HKG-(TPE)-SYD,ZK001CI920-CI051,27.000,41.00,1107.00,RMB,202506,,,6102037,D,
