邮件种类,承运人名称,Barcode,CN38时间,接收扫描时间,启运地点,启运时间,中转到达地点,中转到达时间,中转启运时间,到达地点,目的地到达时间,目的地交邮时间,收费路由,航班,重量,费率,金额,币种,账务时期,账单编号,备注,运能编码,箱板类型,集装器号（板号）
LA,天泽物流,CNDGGARUVVOFAUA50048001100005,20250502,20250502,HKG,20250506,,,,SVO,20250510,20250510,HKG-(HKT)-SVO,ZK001HX741-SU275,0.500,63.00,31.50,RMB,202505,,,6102035,D,
EA,天泽物流,CNDGGDAUMELAAUX55329001000205,20250502,20250502,HKG,20250506,,,,MEL,20250507,20250507,HKG-(TPE)-MEL,ZK001CI920-CI057,20.500,41.00,840.50,RMB,202505,,,6102024,D,
EA,天泽物流,CNDGGDAUMELAAUX55331001100219,20250502,20250502,HKG,20250506,,,,MEL,20250507,20250507,HKG-(TPE)-MEL,ZK001CI920-CI057,21.900,41.00,897.90,RMB,202505,,,6102024,D,
EA,天泽物流,CNDGGDAUSYDAAUX55416002000201,20250502,20250502,HKG,20250506,,,,SYD,20250508,20250508,HKG-(TPE)-SYD,ZK001CI920-CI051,20.100,41.00,824.10,RMB,202505,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55419001000209,20250502,20250502,HKG,20250506,,,,SYD,20250508,20250508,HKG-(TPE)-SYD,ZK001CI920-CI051,20.900,41.00,856.90,RMB,202505,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55419002000187,20250502,20250502,HKG,20250506,,,,SYD,20250508,20250508,HKG-(TPE)-SYD,ZK001CI920-CI051,18.700,41.00,766.70,RMB,202505,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55419003000205,20250502,20250502,HKG,20250506,,,,SYD,20250508,20250508,HKG-(TPE)-SYD,ZK001CI920-CI051,20.500,41.00,840.50,RMB,202505,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55419004100078,20250502,20250502,HKG,20250506,,,,SYD,20250508,20250508,HKG-(TPE)-SYD,ZK001CI920-CI051,7.800,41.00,319.80,RMB,202505,,,6102037,D,
EA,天泽物流,CNDGGDCAYVRBAUX55254001100135,20250502,20250502,HKG,20250506,,,,YVR,20250507,20250507,HKG-(TPE)-YVR,ZK001CI920-CI032,13.500,75.00,1012.50,RMB,202505,,,6102045,D,
EA,天泽物流,CNDGGDGBLALAAUX55373001100143,20250502,20250502,HKG,20250504,,,,LHR,20250508,20250508,HKG-(KUL)-LHR,ZK001AK139-MH004,14.300,54.00,772.20,RMB,202505,,,6102044,D,
EA,天泽物流,CNDGGDJPKIXAAUY50546001100189,20250502,20250502,HKG,20250506,,,,KIX,20250506,20250506,HKG-(TPE)-KIX,ZK001CI920-JX820,18.900,18.00,340.20,RMB,202505,,,6102020,D,
EA,天泽物流,CNDGGDJPKIXAAUY50547001000234,20250502,20250502,HKG,20250506,,,,KIX,20250506,20250506,HKG-(TPE)-KIX,ZK001CI920-JX820,23.400,18.00,421.20,RMB,202505,,,6102020,D,
EA,天泽物流,CNDGGDJPKIXAAUY50547002000264,20250502,20250502,HKG,20250506,,,,KIX,20250506,20250506,HKG-(TPE)-KIX,ZK001CI920-JX820,26.400,18.00,475.20,RMB,202505,,,6102020,D,
EA,天泽物流,CNDGGDJPKIXAAUY50547003000258,20250502,20250502,HKG,20250506,,,,KIX,20250506,20250506,HKG-(TPE)-KIX,ZK001CI920-JX820,25.800,18.00,464.40,RMB,202505,,,6102020,D,
EA,天泽物流,CNDGGDJPKIXAAUY50547004100115,20250502,20250502,HKG,20250506,,,,KIX,20250506,20250506,HKG-(TPE)-KIX,ZK001CI920-JX820,11.500,18.00,207.00,RMB,202505,,,6102020,D,
EA,天泽物流,CNDGGDJPKIXAAUY50552001100131,20250502,20250502,HKG,20250506,,,,KIX,20250506,20250506,HKG-(TPE)-KIX,ZK001CI920-JX820,13.100,18.00,235.80,RMB,202505,,,6102020,D,
EA,天泽物流,CNDGGDJPKWSAAUY50638001000271,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,27.100,18.00,487.80,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639001000226,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,22.600,18.00,406.80,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639002000260,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,26.000,18.00,468.00,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639003000176,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,17.600,18.00,316.80,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639004000217,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,21.700,18.00,390.60,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639005000254,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,25.400,18.00,457.20,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639006000203,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,20.300,18.00,365.40,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639007000214,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,21.400,18.00,385.20,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50639008100084,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,8.400,18.00,151.20,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50643001000198,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,19.800,18.00,356.40,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDJPKWSAAUY50643002100152,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,15.200,18.00,273.60,RMB,202505,,,6102029,D,
EA,天泽物流,CNDGGDNZAKLAAUX55162001100075,20250502,20250502,HKG,20250506,,,,AKL,20250508,20250508,HKG-(TPE)-AKL,ZK001CI920-NZ078,7.500,48.00,360.00,RMB,202505,,,6102005,D,
EA,天泽物流,CNDGGDRUMOWSAUX55261001100237,20250502,20250502,HKG,20250506,,,,SVO,20250510,20250510,HKG-(HKT)-SVO,ZK001HX741-SU275,23.700,63.00,1493.10,RMB,202505,,,6102035,D,
EA,天泽物流,CNDGGDRUMOWSAUX55263001100025,20250502,20250502,HKG,20250506,,,,SVO,20250510,20250510,HKG-(HKT)-SVO,ZK001HX741-SU275,2.500,63.00,157.50,RMB,202505,,,6102035,D,
LA,天泽物流,CNCANAAUMELAAUA50306001100020,20250502,20250502,HKG,20250506,,,,MEL,20250511,20250511,HKG-(TPE)-MEL,ZK001CI920-CI057,2.000,41.00,82.00,RMB,202505,,,6102024,D,
LA,天泽物流,CNCANAAUSYDAAUA50416001100034,20250502,20250502,HKG,20250506,,,,SYD,20250511,20250511,HKG-(TPE)-SYD,ZK001CI920-CI051,3.400,41.00,139.40,RMB,202505,,,6102037,D,
LA,天泽物流,CNCANAJPKWSAAUA50245001100010,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,1.000,18.00,18.00,RMB,202505,,,6102029,D,
LA,天泽物流,CNCANAKRSELBAUA50111001100005,20250502,20250502,HKG,20250506,,,,ICN,20250506,20250506,HKG-(TPE)-ICN,ZK001CI920-7C2602,0.500,18.00,9.00,RMB,202505,,,6102018,D,
LA,天泽物流,CNCANAMXMEXDAUA50124001100005,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,0.500,84.00,42.00,RMB,202505,,,6102025,D,
LA,天泽物流,CNCANAMXMEXDAUA50125001100008,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,0.800,84.00,67.20,RMB,202505,,,6102025,D,
LA,天泽物流,CNCANAMXMEXDAUR50215001110013,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,1.300,84.00,109.20,RMB,202505,,,6102025,D,
LA,天泽物流,CNCANAMXMEXDAUR50216001110068,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,6.800,84.00,571.20,RMB,202505,,,6102025,D,
LA,天泽物流,CNCANAMXMEXDAUR50217001110023,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,2.300,84.00,193.20,RMB,202505,,,6102025,D,
LA,天泽物流,CNCANAMXMEXDAUR50218001110002,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,0.200,84.00,16.80,RMB,202505,,,6102025,D,
EA,天泽物流,CNCANDCAYTOAAEN50798002000021,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,2.100,81.00,170.10,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOAAEN50798003100004,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,0.400,81.00,32.40,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOAAEN50801001000030,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,3.000,81.00,243.00,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOAAEN50801002000015,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,1.500,81.00,121.50,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOAAEN50801003000015,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,1.500,81.00,121.50,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOAAEN50801004000074,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,7.400,81.00,599.40,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOAAEN50801005100008,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,0.800,81.00,64.80,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56201001000091,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,9.100,81.00,737.10,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56201002100113,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,11.300,81.00,915.30,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56206001000109,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,10.900,81.00,882.90,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYTOBAUX56206002100058,20250502,20250502,HKG,20250506,,,,YYZ,20250511,20250511,HKG-(YVR)-YYZ,ZK001AC008-AC126,5.800,81.00,469.80,RMB,202505,,,6102046,D,
EA,天泽物流,CNCANDCAYVRAAEN50767001000022,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,2.200,75.00,165.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50767002000021,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,2.100,75.00,157.50,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50767003000040,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,4.000,75.00,300.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50767004000020,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,2.000,75.00,150.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50767005100005,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,0.500,75.00,37.50,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50768001000059,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,5.900,75.00,442.50,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50768002000027,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,2.700,75.00,202.50,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50768003000044,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,4.400,75.00,330.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50768004000045,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,4.500,75.00,337.50,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRAAEN50768005100010,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,1.000,75.00,75.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX55850001100026,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,2.600,75.00,195.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX55851001000242,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,24.200,75.00,1815.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX55851002000139,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,13.900,75.00,1042.50,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX55851003100146,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,14.600,75.00,1095.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX55854001100072,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,7.200,75.00,540.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX55855001100190,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,19.000,75.00,1425.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX55856001100064,20250502,20250502,HKG,20250506,,,,YVR,20250511,20250511,HKG-(TPE)-YVR,ZK001CI920-CI032,6.400,75.00,480.00,RMB,202505,,,6102045,D,
EA,天泽物流,CNCANDGBLALAAUX56418002000051,20250502,20250502,HKG,20250504,,,,LHR,20250508,20250508,HKG-(KUL)-LHR,ZK001AK139-MH004,5.100,54.00,275.40,RMB,202505,,,6102044,D,
EA,天泽物流,CNCANDJPTYOAAEM56132001100002,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,0.200,18.00,3.60,RMB,202505,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM56134001000113,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,11.300,18.00,203.40,RMB,202505,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM56134002100246,20250502,20250502,HKG,20250506,,,,NRT,20250506,20250506,HKG-(TPE)-NRT,ZK001CI920-JX804,24.600,18.00,442.80,RMB,202505,,,6102029,D,
EA,天泽物流,CNCANDKRSELBAEM55398001100007,20250502,20250502,HKG,20250506,,,,ICN,20250506,20250506,HKG-(TPE)-ICN,ZK001CI920-7C2602,0.700,18.00,12.60,RMB,202505,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAEZ50449001100002,20250502,20250502,HKG,20250506,,,,ICN,20250506,20250506,HKG-(TPE)-ICN,ZK001CI920-7C2602,0.200,18.00,3.60,RMB,202505,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50163001100085,20250502,20250502,HKG,20250506,,,,ICN,20250506,20250506,HKG-(TPE)-ICN,ZK001CI920-7C2602,8.500,18.00,153.00,RMB,202505,,,6102018,D,
EA,天泽物流,CNCANDMXMEXDAUX55987001000085,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,8.500,84.00,714.00,RMB,202505,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX55987002000085,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,8.500,84.00,714.00,RMB,202505,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX55987003000096,20250502,20250502,HKG,20250504,,,,MEX,20250512,20250512,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,9.600,84.00,806.40,RMB,202505,,,6102025,D,
