邮件种类,承运人名称,Barcode,CN38时间,接收扫描时间,启运地点,启运时间,中转到达地点,中转到达时间,中转启运时间,到达地点,目的地到达时间,目的地交邮时间,收费路由,航班,重量,费率,金额,币种,账务时期,账单编号,备注,运能编码,箱板类型,集装器号（板号）
EA,天泽物流,CNCANDBRSAODAEM55779001100052,20250901,20250901,HKG,20250903,,,,GRU,20250908,20250908,HKG-(IST)-GRU,ZK001TK071-TK015,5.200,84.00,436.80,RMB,202509,,,6102016,D,
EA,天泽物流,CNCANDCAYVRAAEN51405001100012,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,1.200,75.00,90.00,RMB,202509,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56721001100019,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,1.900,75.00,142.50,RMB,202509,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56722001000125,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,12.500,75.00,937.50,RMB,202509,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56722002100104,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,10.400,75.00,780.00,RMB,202509,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56724001100129,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,12.900,75.00,967.50,RMB,202509,,,6102045,D,
EA,天泽物流,CNCANDDEFRAAAEM55889001100004,20250901,20250901,HKG,20250902,,,,FRA,20250905,20250905,HKG-(TPE)-FRA,ZK001CI920-CI061,0.400,58.00,23.20,RMB,202509,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX57025001100134,20250901,20250901,HKG,20250902,,,,FRA,20250905,20250905,HKG-(TPE)-FRA,ZK001CI920-CI061,13.400,58.00,777.20,RMB,202509,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX57026001100006,20250901,20250901,HKG,20250902,,,,FRA,20250905,20250905,HKG-(TPE)-FRA,ZK001CI920-CI061,0.600,58.00,34.80,RMB,202509,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX57027001100129,20250901,20250901,HKG,20250902,,,,FRA,20250905,20250905,HKG-(TPE)-FRA,ZK001CI920-CI061,12.900,58.00,748.20,RMB,202509,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX57028001100003,20250901,20250901,HKG,20250902,,,,FRA,20250905,20250905,HKG-(TPE)-FRA,ZK001CI920-CI061,0.300,58.00,17.40,RMB,202509,,,6102015,D,
EA,天泽物流,CNCANDFRROICAUZ52334001100052,20250901,20250901,HKG,20250904,,,,CDG,20250907,20250907,HKG-(TPE)-CDG,ZK001CI920-BR087,5.200,50.00,260.00,RMB,202509,,,6102041,D,
EA,天泽物流,CNCANDFRROICAUZ52335001100002,20250901,20250901,HKG,20250904,,,,CDG,20250907,20250907,HKG-(TPE)-CDG,ZK001CI920-BR087,0.200,50.00,10.00,RMB,202509,,,6102041,D,
EA,天泽物流,CNCANDITMILRAUX56555001100014,20250901,20250901,HKG,20250903,,,,MXP,20250908,20250908,HKG-(DXB)-MXP,ZK001EK381-EK091,1.400,58.00,81.20,RMB,202509,,,5904109,D,
EA,天泽物流,CNCANDITMILRAUX56556001100074,20250901,20250901,HKG,20250903,,,,MXP,20250908,20250908,HKG-(DXB)-MXP,ZK001EK381-EK091,7.400,58.00,429.20,RMB,202509,,,5904109,D,
EA,天泽物流,CNCANDITMILRAUX56557001100012,20250901,20250901,HKG,20250903,,,,MXP,20250908,20250908,HKG-(DXB)-MXP,ZK001EK381-EK091,1.200,58.00,69.60,RMB,202509,,,5904109,D,
EA,天泽物流,CNCANDJPKIXAAEM56616001000081,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,8.100,18.00,145.80,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAEM56616002000025,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,2.500,18.00,45.00,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAEM56616003000019,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,1.900,18.00,34.20,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAEM56616004000040,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,4.000,18.00,72.00,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAEM56616005100013,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,1.300,18.00,23.40,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAUY52562001000136,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,13.600,18.00,244.80,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAUY52562002000158,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,15.800,18.00,284.40,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAUY52562003100023,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,2.300,18.00,41.40,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAUY52563001100044,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,4.400,18.00,79.20,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKIXAAUY52564001100036,20250901,20250901,HKG,20250902,,,,KIX,20250905,20250905,HKG-(TPE)-KIX,ZK001CI920-JX820,3.600,18.00,64.80,RMB,202509,,,6102020,D,
EA,天泽物流,CNCANDJPKWSAAUY53282001100012,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,1.200,18.00,21.60,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53284001000177,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,17.700,18.00,318.60,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53284002000150,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,15.000,18.00,270.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53284003000019,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,1.900,18.00,34.20,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53284004000166,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,16.600,18.00,298.80,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53284005100140,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,14.000,18.00,252.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53285001100007,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,0.700,18.00,12.60,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53286001100191,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,19.100,18.00,343.80,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPKWSAAUY53289001100070,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,7.000,18.00,126.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341001000033,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,3.300,18.00,59.40,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341002000022,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,2.200,18.00,39.60,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341003000032,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,3.200,18.00,57.60,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341004000021,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,2.100,18.00,37.80,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341005000035,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,3.500,18.00,63.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341006000040,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,4.000,18.00,72.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341007000115,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,11.500,18.00,207.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341008000027,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,2.700,18.00,48.60,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341009000168,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,16.800,18.00,302.40,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341010000109,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,10.900,18.00,196.20,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341011000068,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,6.800,18.00,122.40,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341012000048,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,4.800,18.00,86.40,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341013000124,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,12.400,18.00,223.20,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341014000144,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,14.400,18.00,259.20,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341015000165,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,16.500,18.00,297.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341016000108,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,10.800,18.00,194.40,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341017000057,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,5.700,18.00,102.60,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341018000046,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,4.600,18.00,82.80,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341019000064,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,6.400,18.00,115.20,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341020000066,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,6.600,18.00,118.80,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341021000091,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,9.100,18.00,163.80,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57341022100018,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,1.800,18.00,32.40,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDJPTYOAAEM57347001100134,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,13.400,18.00,241.20,RMB,202509,,,6102029,D,
EA,天泽物流,CNCANDKRSELBAEZ51046001100160,20250901,20250901,HKG,20250902,,,,ICN,20250906,20250906,HKG-(TPE)-ICN,ZK001CI920-7C2602,16.000,18.00,288.00,RMB,202509,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY51177001100040,20250901,20250901,HKG,20250902,,,,ICN,20250906,20250906,HKG-(TPE)-ICN,ZK001CI920-7C2602,4.000,18.00,72.00,RMB,202509,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY51178001100058,20250901,20250901,HKG,20250902,,,,ICN,20250906,20250906,HKG-(TPE)-ICN,ZK001CI920-7C2602,5.800,18.00,104.40,RMB,202509,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY51180001100005,20250901,20250901,HKG,20250902,,,,ICN,20250906,20250906,HKG-(TPE)-ICN,ZK001CI920-7C2602,0.500,18.00,9.00,RMB,202509,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY51181001100078,20250901,20250901,HKG,20250902,,,,ICN,20250906,20250906,HKG-(TPE)-ICN,ZK001CI920-7C2602,7.800,18.00,140.40,RMB,202509,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY51186001100034,20250901,20250901,HKG,20250902,,,,ICN,20250906,20250906,HKG-(TPE)-ICN,ZK001CI920-7C2602,3.400,18.00,61.20,RMB,202509,,,6102018,D,
EA,天泽物流,CNCANDMXMEXDAUX57074001000223,20250901,20250901,HKG,20250903,,,,MEX,20250909,20250909,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,22.300,84.00,1873.20,RMB,202509,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX57074002100066,20250901,20250901,HKG,20250903,,,,MEX,20250909,20250909,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,6.600,84.00,554.40,RMB,202509,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX57076001100084,20250901,20250901,HKG,20250903,,,,MEX,20250909,20250909,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,8.400,84.00,705.60,RMB,202509,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX57079001100007,20250901,20250901,HKG,20250903,,,,MEX,20250909,20250909,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,0.700,84.00,58.80,RMB,202509,,,6102025,D,
EA,天泽物流,CNCANDNLHAGIAUX56348001100039,20250901,20250901,HKG,20250908,,,,AMS,20250913,20250913,HKG-(TPE)-AMS,ZK001CI920-CI073,3.900,58.00,226.20,RMB,202509,,,6102007,D,
EA,天泽物流,CNCANDNLHAGIAUX56350001100021,20250901,20250901,HKG,20250908,,,,AMS,20250913,20250913,HKG-(TPE)-AMS,ZK001CI920-CI073,2.100,58.00,121.80,RMB,202509,,,6102007,D,
EA,天泽物流,CNCANDNZAKLAAEN52672001000040,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,4.000,48.00,192.00,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52672002000074,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,7.400,48.00,355.20,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52672003000080,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,8.000,48.00,384.00,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52672004100010,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,1.000,48.00,48.00,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX57093001100230,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,23.000,48.00,1104.00,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX57094001000145,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,14.500,48.00,696.00,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX57094002100031,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,3.100,48.00,148.80,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX57096001100020,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,2.000,48.00,96.00,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX57098001100054,20250901,20250901,HKG,20250902,,,,AKL,20250907,20250907,HKG-(TPE)-AKL,ZK001CI920-NZ078,5.400,48.00,259.20,RMB,202509,,,6102005,D,
EA,天泽物流,CNCANDRULEDLAEN50479001100003,20250901,20250901,HKG,20250904,,,,SVO,20250906,20250906,HKG-(HKT)-SVO,ZK001HX741-SU275,0.300,63.00,18.90,RMB,202509,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX57242001000234,20250901,20250901,HKG,20250904,,,,SVO,20250906,20250906,HKG-(HKT)-SVO,ZK001HX741-SU275,23.400,63.00,1474.20,RMB,202509,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX57242002100019,20250901,20250901,HKG,20250904,,,,SVO,20250906,20250906,HKG-(HKT)-SVO,ZK001HX741-SU275,1.900,63.00,119.70,RMB,202509,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX57243001100008,20250901,20250901,HKG,20250904,,,,SVO,20250906,20250906,HKG-(HKT)-SVO,ZK001HX741-SU275,0.800,63.00,50.40,RMB,202509,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX57244001100077,20250901,20250901,HKG,20250904,,,,SVO,20250906,20250906,HKG-(HKT)-SVO,ZK001HX741-SU275,7.700,63.00,485.10,RMB,202509,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX57247001100035,20250901,20250901,HKG,20250904,,,,SVO,20250906,20250906,HKG-(HKT)-SVO,ZK001HX741-SU275,3.500,63.00,220.50,RMB,202509,,,6102035,D,
LA,天泽物流,CNDGGAFRROICAUA50189001100029,20250901,20250901,HKG,20250904,,,,CDG,20250907,20250907,HKG-(TPE)-CDG,ZK001CI920-BR087,2.900,50.00,145.00,RMB,202509,,,6102041,D,
LA,天泽物流,CNDGGAJPKWSAAUA50467001100130,20250901,20250901,HKG,20250902,,,,NRT,20250905,20250905,HKG-(TPE)-NRT,ZK001CI920-JX804,13.000,18.00,234.00,RMB,202509,,,6102029,D,
EA,天泽物流,CNDGGDAUMELAAUX55663001100266,20250901,20250901,HKG,20250902,,,,MEL,20250905,20250905,HKG-(TPE)-MEL,ZK001CI920-CI057,26.600,41.00,1090.60,RMB,202509,,,6102024,D,
EA,天泽物流,CNDGGDAUSYDAAUX55805001000201,20250901,20250901,HKG,20250902,,,,SYD,20250911,20250911,HKG-(TPE)-SYD,ZK001CI920-CI051,20.100,41.00,824.10,RMB,202509,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55805002000164,20250901,20250901,HKG,20250902,,,,SYD,20250911,20250911,HKG-(TPE)-SYD,ZK001CI920-CI051,16.400,41.00,672.40,RMB,202509,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55805003100102,20250901,20250901,HKG,20250902,,,,SYD,20250911,20250911,HKG-(TPE)-SYD,ZK001CI920-CI051,10.200,41.00,418.20,RMB,202509,,,6102037,D,
EA,天泽物流,CNDGGDAUSYDAAUX55806001100068,20250901,20250901,HKG,20250902,,,,SYD,20250911,20250911,HKG-(TPE)-SYD,ZK001CI920-CI051,6.800,41.00,278.80,RMB,202509,,,6102037,D,
EA,天泽物流,CNDGGDCAYVRBAUX55541001000200,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,20.000,75.00,1500.00,RMB,202509,,,6102045,D,
EA,天泽物流,CNDGGDCAYVRBAUX55541002000209,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,20.900,75.00,1567.50,RMB,202509,,,6102045,D,
EA,天泽物流,CNDGGDCAYVRBAUX55541003000201,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,20.100,75.00,1507.50,RMB,202509,,,6102045,D,
EA,天泽物流,CNDGGDCAYVRBAUX55541004100173,20250901,20250901,HKG,20250902,,,,YVR,20250905,20250905,HKG-(TPE)-YVR,ZK001CI920-CI032,17.300,75.00,1297.50,RMB,202509,,,6102045,D,
EA,天泽物流,CNDGGDDEFRAAAUX55501001100030,20250901,20250901,HKG,20250902,,,,FRA,20250905,20250905,HKG-(TPE)-FRA,ZK001CI920-CI061,3.000,58.00,174.00,RMB,202509,,,6102015,D,
EA,天泽物流,CNDGGDFRROICAUZ50541001100055,20250901,20250901,HKG,20250904,,,,CDG,20250907,20250907,HKG-(TPE)-CDG,ZK001CI920-BR087,5.500,50.00,275.00,RMB,202509,,,6102041,D,
