邮件种类,承运人名称,Barcode,CN38时间,接收扫描时间,启运地点,启运时间,中转到达地点,中转到达时间,中转启运时间,到达地点,目的地到达时间,目的地交邮时间,收费路由,航班,重量,费率,金额,币种,账务时期,账单编号,备注,运能编码,箱板类型,集装器号（板号）
EA,天泽物流,CNSZXDAUSYDAAUX55735003100175,20250801,20250801,HKG,20250804,,,,SYD,20250807,20250807,HKG-(TPE)-SYD,ZK001CI920-CI051,17.500,41.00,717.50,RMB,202508,,,6102037,D,
EA,天泽物流,CNSZXDAUSYDAAUX55737001100010,20250801,20250801,HKG,20250804,,,,SYD,20250807,20250807,HKG-(TPE)-SYD,ZK001CI920-CI051,1.000,41.00,41.00,RMB,202508,,,6102037,D,
EA,天泽物流,CNSZXDJPKIXAAUY50654001000180,20250801,20250801,HKG,20250802,,,,KIX,20250805,20250805,HKG-(TPE)-KIX,ZK001CI920-JX820,18.000,18.00,324.00,RMB,202508,,,6102020,D,
EA,天泽物流,CNSZXDJPKIXAAUY50654002100115,20250801,20250801,HKG,20250802,,,,KIX,20250805,20250805,HKG-(TPE)-KIX,ZK001CI920-JX820,11.500,18.00,207.00,RMB,202508,,,6102020,D,
EA,天泽物流,CNSZXDJPKWSAAUY50777001000203,20250801,20250801,HKG,20250802,,,,NRT,20250805,20250805,HKG-(TPE)-NRT,ZK001CI920-JX804,20.300,18.00,365.40,RMB,202508,,,6102029,D,
EA,天泽物流,CNSZXDJPKWSAAUY50777002000204,20250801,20250801,HKG,20250802,,,,NRT,20250805,20250805,HKG-(TPE)-NRT,ZK001CI920-JX804,20.400,18.00,367.20,RMB,202508,,,6102029,D,
EA,天泽物流,CNSZXDJPKWSAAUY50777003000188,20250801,20250801,HKG,20250802,,,,NRT,20250805,20250805,HKG-(TPE)-NRT,ZK001CI920-JX804,18.800,18.00,338.40,RMB,202508,,,6102029,D,
EA,天泽物流,CNSZXDJPKWSAAUY50777004100114,20250801,20250801,HKG,20250802,,,,NRT,20250805,20250805,HKG-(TPE)-NRT,ZK001CI920-JX804,11.400,18.00,205.20,RMB,202508,,,6102029,D,
EA,天泽物流,CNSZXDJPTYOAAEM55370001100170,20250801,20250801,HKG,20250802,,,,NRT,20250805,20250805,HKG-(TPE)-NRT,ZK001CI920-JX804,17.000,18.00,306.00,RMB,202508,,,6102029,D,
LA,天泽物流,CNCANAAUMELAAUA50487001100013,20250801,20250801,HKG,20250804,,,,MEL,20250806,20250806,HKG-(TPE)-MEL,ZK001CI920-CI057,1.300,41.00,53.30,RMB,202508,,,6102024,D,
LA,天泽物流,CNCANAFRROICAUA50515001100004,20250801,20250801,HKG,20250804,,,,CDG,20250806,20250806,HKG-(TPE)-CDG,ZK001CI920-BR087,0.400,55.00,22.00,RMB,202508,,,6102041,D,
LA,天泽物流,CNCANAGBLALAAUA50652001100003,20250801,20250801,HKG,20250802,,,,LHR,20250808,20250808,HKG-(KUL)-LHR,ZK001AK139-MH004,0.300,54.00,16.20,RMB,202508,,,6102044,D,
LA,天泽物流,CNCANANLHAGIAUA50918001100009,20250801,20250801,HKG,20250811,,,,AMS,20250813,20250813,HKG-(TPE)-AMS,ZK001CI920-CI073,0.900,62.00,55.80,RMB,202508,,,6102007,D,
EA,天泽物流,CNCANDAUMELAAUX56800001100022,20250801,20250801,HKG,20250804,,,,MEL,20250806,20250806,HKG-(TPE)-MEL,ZK001CI920-CI057,2.200,41.00,90.20,RMB,202508,,,6102024,D,
EA,天泽物流,CNCANDAUMELBAEN51344001000025,20250801,20250801,HKG,20250804,,,,MEL,20250806,20250806,HKG-(TPE)-MEL,ZK001CI920-CI057,2.500,41.00,102.50,RMB,202508,,,6102024,D,
EA,天泽物流,CNCANDAUMELBAEN51344002000013,20250801,20250801,HKG,20250804,,,,MEL,20250806,20250806,HKG-(TPE)-MEL,ZK001CI920-CI057,1.300,41.00,53.30,RMB,202508,,,6102024,D,
EA,天泽物流,CNCANDAUMELBAEN51344003100097,20250801,20250801,HKG,20250804,,,,MEL,20250806,20250806,HKG-(TPE)-MEL,ZK001CI920-CI057,9.700,41.00,397.70,RMB,202508,,,6102024,D,
EA,天泽物流,CNCANDBRCWBAAUX56145001100228,20250801,20250801,HKG,20250802,,,,GRU,20250815,20250815,HKG-(IST)-GRU,ZK001TK071-TK015,22.800,84.00,1915.20,RMB,202508,,,6102016,D,
EA,天泽物流,CNCANDCAYVRBAUX56538001100139,20250801,20250801,HKG,20250804,,,,YVR,20250806,20250806,HKG-(TPE)-YVR,ZK001CI920-CI032,13.900,75.00,1042.50,RMB,202508,,,6102045,D,
EA,天泽物流,CNCANDCAYVRBAUX56539001100034,20250801,20250801,HKG,20250804,,,,YVR,20250806,20250806,HKG-(TPE)-YVR,ZK001CI920-CI032,3.400,75.00,255.00,RMB,202508,,,6102045,D,
EA,天泽物流,CNCANDDEFRAAAEM55785001000097,20250801,20250801,HKG,20250804,,,,FRA,20250806,20250806,HKG-(TPE)-FRA,ZK001CI920-CI061,9.700,60.00,582.00,RMB,202508,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAEM55785002100004,20250801,20250801,HKG,20250804,,,,FRA,20250806,20250806,HKG-(TPE)-FRA,ZK001CI920-CI061,0.400,60.00,24.00,RMB,202508,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX56824001000045,20250801,20250801,HKG,20250804,,,,FRA,20250806,20250806,HKG-(TPE)-FRA,ZK001CI920-CI061,4.500,60.00,270.00,RMB,202508,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX56824002100121,20250801,20250801,HKG,20250804,,,,FRA,20250806,20250806,HKG-(TPE)-FRA,ZK001CI920-CI061,12.100,60.00,726.00,RMB,202508,,,6102015,D,
EA,天泽物流,CNCANDDEFRAAAUX56825001100095,20250801,20250801,HKG,20250804,,,,FRA,20250806,20250806,HKG-(TPE)-FRA,ZK001CI920-CI061,9.500,60.00,570.00,RMB,202508,,,6102015,D,
EA,天泽物流,CNCANDFRROICAUZ52089001100100,20250801,20250801,HKG,20250804,,,,CDG,20250806,20250806,HKG-(TPE)-CDG,ZK001CI920-BR087,10.000,55.00,550.00,RMB,202508,,,6102041,D,
EA,天泽物流,CNCANDFRROICAUZ52090001100077,20250801,20250801,HKG,20250804,,,,CDG,20250806,20250806,HKG-(TPE)-CDG,ZK001CI920-BR087,7.700,55.00,423.50,RMB,202508,,,6102041,D,
EA,天泽物流,CNCANDFRROICAUZ52092001100024,20250801,20250801,HKG,20250804,,,,CDG,20250806,20250806,HKG-(TPE)-CDG,ZK001CI920-BR087,2.400,55.00,132.00,RMB,202508,,,6102041,D,
EA,天泽物流,CNCANDGBCVTAAEN51863001000189,20250801,20250801,HKG,20250802,,,,LHR,20250808,20250808,HKG-(KUL)-LHR,ZK001AK139-MH004,18.900,54.00,1020.60,RMB,202508,,,6102044,D,
EA,天泽物流,CNCANDGBCVTAAEN51863002100037,20250801,20250801,HKG,20250802,,,,LHR,20250808,20250808,HKG-(KUL)-LHR,ZK001AK139-MH004,3.700,54.00,199.80,RMB,202508,,,6102044,D,
EA,天泽物流,CNCANDGBCVTAAEN51864001100009,20250801,20250801,HKG,20250802,,,,LHR,20250808,20250808,HKG-(KUL)-LHR,ZK001AK139-MH004,0.900,54.00,48.60,RMB,202508,,,6102044,D,
EA,天泽物流,CNCANDITMILRAUX56390001100096,20250801,20250801,HKG,20250802,,,,MXP,20250807,20250807,HKG-(DXB)-MXP,ZK001EK381-EK091,9.600,60.00,576.00,RMB,202508,,,5904109,D,
EA,天泽物流,CNCANDITMILRAUX56391001100057,20250801,20250801,HKG,20250802,,,,MXP,20250807,20250807,HKG-(DXB)-MXP,ZK001EK381-EK091,5.700,60.00,342.00,RMB,202508,,,5904109,D,
EA,天泽物流,CNCANDITMILRAUX56392001100005,20250801,20250801,HKG,20250802,,,,MXP,20250807,20250807,HKG-(DXB)-MXP,ZK001EK381-EK091,0.500,60.00,30.00,RMB,202508,,,5904109,D,
EA,天泽物流,CNCANDITMILRAUX56395001100003,20250801,20250801,HKG,20250802,,,,MXP,20250807,20250807,HKG-(DXB)-MXP,ZK001EK381-EK091,0.300,60.00,18.00,RMB,202508,,,5904109,D,
EA,天泽物流,CNCANDKRSELBAEZ50868001100006,20250801,20250801,HKG,20250804,,,,ICN,20250806,20250806,HKG-(TPE)-ICN,ZK001CI920-7C2602,0.600,18.00,10.80,RMB,202508,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50928001100065,20250801,20250801,HKG,20250804,,,,ICN,20250806,20250806,HKG-(TPE)-ICN,ZK001CI920-7C2602,6.500,18.00,117.00,RMB,202508,,,6102018,D,
EA,天泽物流,CNCANDKRSELBAUY50929001100062,20250801,20250801,HKG,20250804,,,,ICN,20250806,20250806,HKG-(TPE)-ICN,ZK001CI920-7C2602,6.200,18.00,111.60,RMB,202508,,,6102018,D,
EA,天泽物流,CNCANDMXMEXDAUX56753001000194,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,19.400,84.00,1629.60,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56753002000089,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,8.900,84.00,747.60,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56753003000028,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,2.800,84.00,235.20,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56753004100016,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,1.600,84.00,134.40,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56756001100019,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,1.900,84.00,159.60,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56757001100245,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,24.500,84.00,2058.00,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56758001000159,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,15.900,84.00,1335.60,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56758002100103,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,10.300,84.00,865.20,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56765001100008,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,0.800,84.00,67.20,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56766002000183,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,18.300,84.00,1537.20,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56817001100212,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,21.200,84.00,1780.80,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXDAUX56823001100222,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,22.200,84.00,1864.80,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXEAEN50785001000060,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,6.000,84.00,504.00,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDMXMEXEAEN50785002100083,20250801,20250801,HKG,20250802,,,,MEX,20250811,20250811,HKG-(KUL)-(LHR)-MEX,ZK001AK139-MH004-AM008,8.300,84.00,697.20,RMB,202508,,,6102025,D,
EA,天泽物流,CNCANDNLHAGIAUX56190001100019,20250801,20250801,HKG,20250811,,,,AMS,20250813,20250813,HKG-(TPE)-AMS,ZK001CI920-CI073,1.900,62.00,117.80,RMB,202508,,,6102007,D,
EA,天泽物流,CNCANDNLHAGIAUX56191001100021,20250801,20250801,HKG,20250811,,,,AMS,20250813,20250813,HKG-(TPE)-AMS,ZK001CI920-CI073,2.100,62.00,130.20,RMB,202508,,,6102007,D,
EA,天泽物流,CNCANDNZAKLAAEN52390001000197,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,19.700,48.00,945.60,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52390002000048,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,4.800,48.00,230.40,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52390003000028,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,2.800,48.00,134.40,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52390004000019,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,1.900,48.00,91.20,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52390005000022,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,2.200,48.00,105.60,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAEN52390006100008,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,0.800,48.00,38.40,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX56823001100247,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,24.700,48.00,1185.60,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX56824001100014,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,1.400,48.00,67.20,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDNZAKLAAUX56825001100064,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,6.400,48.00,307.20,RMB,202508,,,6102005,D,
EA,天泽物流,CNCANDRUMOWSAUX56981001100210,20250801,20250801,HKG,20250804,,,,SVO,20250806,20250806,HKG-(HKT)-SVO,ZK001HX741-SU275,21.000,63.00,1323.00,RMB,202508,,,6102035,D,
EA,天泽物流,CNCANDRUMOWSAUX56983001100125,20250801,20250801,HKG,20250804,,,,SVO,20250806,20250806,HKG-(HKT)-SVO,ZK001HX741-SU275,12.500,63.00,787.50,RMB,202508,,,6102035,D,
EA,天泽物流,CNCANDRUMOWTAEN50973001100012,20250801,20250801,HKG,20250804,,,,SVO,20250806,20250806,HKG-(HKT)-SVO,ZK001HX741-SU275,1.200,63.00,75.60,RMB,202508,,,6102035,D,
LA,天泽物流,CNDGGADEFRAAAUA50294001100015,20250801,20250801,HKG,20250804,,,,FRA,20250806,20250806,HKG-(TPE)-FRA,ZK001CI920-CI061,1.500,60.00,90.00,RMB,202508,,,6102015,D,
LA,天泽物流,CNDGGAFRROICAUA50179001100025,20250801,20250801,HKG,20250804,,,,CDG,20250806,20250806,HKG-(TPE)-CDG,ZK001CI920-BR087,2.500,55.00,137.50,RMB,202508,,,6102041,D,
LA,天泽物流,CNDGGAGBLALAAUA50415001100048,20250801,20250801,HKG,20250802,,,,LHR,20250808,20250808,HKG-(KUL)-LHR,ZK001AK139-MH004,4.800,54.00,259.20,RMB,202508,,,6102044,D,
LA,天泽物流,CNDGGAITMXPBAUA50182001100017,20250801,20250801,HKG,20250802,,,,MXP,20250807,20250807,HKG-(DXB)-MXP,ZK001EK381-EK091,1.700,60.00,102.00,RMB,202508,,,5904109,D,
LA,天泽物流,CNDGGANZAKLAAUA50157001100017,20250801,20250801,HKG,20250804,,,,AKL,20250806,20250806,HKG-(TPE)-AKL,ZK001CI920-NZ078,1.700,48.00,81.60,RMB,202508,,,6102005,D,
EA,天泽物流,CNDGGDAUMELAAUX55575001000207,20250801,20250801,HKG,20250804,,,,MEL,20250806,20250806,HKG-(TPE)-MEL,ZK001CI920-CI057,20.700,41.00,848.70,RMB,202508,,,6102024,D,
